period,y,target_lag_1,target_lag_2,target_lag_4,Value,temp_mean,holiday_count,Value_lag_1,Value_lag_2,temp_mean_lag_1,temp_mean_lag_2
2015-04-19,433918.0,442874.0,439766.0,444849.0,0.09142857142857143,9.757142857142856,0,0.687142857142857,2.3985714285714286,9.914285714285715,8.128571428571428
2015-04-26,434596.0,433918.0,442874.0,444473.0,0.91,9.957142857142857,0,0.09142857142857143,0.687142857142857,9.757142857142856,9.914285714285715
2015-05-03,433407.0,434596.0,433918.0,439766.0,2.974285714285714,8.157142857142857,0,0.91,0.09142857142857143,9.957142857142857,9.757142857142856
2015-05-10,445116.0,433407.0,434596.0,442874.0,4.447142857142857,11.0,1,2.974285714285714,0.91,8.157142857142857,9.957142857142857
2015-05-17,441271.0,445116.0,433407.0,433918.0,2.2642857142857142,11.1,0,4.447142857142857,2.974285714285714,11.0,8.157142857142857
2015-05-24,434701.0,441271.0,445116.0,434596.0,1.3399999999999999,11.114285714285714,0,2.2642857142857142,4.447142857142857,11.1,11.0
2015-05-31,430635.0,434701.0,441271.0,433407.0,2.2985714285714285,10.87142857142857,1,1.3399999999999999,2.2642857142857142,11.114285714285714,11.1
2015-06-07,434724.0,430635.0,434701.0,445116.0,1.7957142857142858,12.37142857142857,0,2.2985714285714285,1.3399999999999999,10.87142857142857,11.114285714285714
2015-06-14,444151.0,434724.0,430635.0,441271.0,1.74,12.671428571428573,0,1.7957142857142858,2.2985714285714285,12.37142857142857,10.87142857142857
2015-06-21,448591.0,444151.0,434724.0,434701.0,1.157142857142857,14.242857142857144,0,1.74,1.7957142857142858,12.671428571428573,12.37142857142857
2015-06-28,448428.0,448591.0,444151.0,430635.0,0.8485714285714286,15.457142857142857,0,1.157142857142857,1.74,14.242857142857144,12.671428571428573
